name,type,start_time,duration,"identifier","extended","num_data_bytes","data","crc","ack"
"CAN","data_field",0.188977438,3.6e-05,,,,0xFF,,
"CAN","data_field",0.189017437,3.2e-05,,,,0xF0,,
"CAN","crc_field",0.189057438,6e-05,,,,,0x000000000000031F,
"CAN","ack_field",0.189129437,4e-06,,,,,,true
"CAN","identifier_field",0.189193438,0.00014,0x0000000018FEF031,true,,,,
"CAN","control_field",0.189337438,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.189353437,3.2e-05,,,,0xFF,,
"CAN","data_field",0.189389438,3.6e-05,,,,0xFF,,
"CAN","data_field",0.189429438,3.2e-05,,,,0xFF,,
"CAN","data_field",0.189465438,3.6e-05,,,,0xFF,,
"CAN","data_field",0.189505438,3.2e-05,,,,0xFF,,
"CAN","data_field",0.189545437,3.2e-05,,,,0xFC,,
"CAN","data_field",0.189581438,2.8e-05,,,,0xCC,,
"CAN","data_field",0.189613438,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.189649437,6e-05,,,,,0x000000000000638F,
"CAN","ack_field",0.189717437,4e-06,,,,,,true
"CAN","identifier_field",0.189769812,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",0.189913813,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.189929812,3.2e-05,,,,0xC0,,
"CAN","data_field",0.189965812,3.2e-05,,,,0x00,,
"CAN","data_field",0.190001813,3.6e-05,,,,0x00,,
"CAN","data_field",0.190041812,3.2e-05,,,,0xFF,,
"CAN","data_field",0.190077812,3.2e-05,,,,0xF7,,
"CAN","data_field",0.190113813,2.8e-05,,,,0x42,,
"CAN","data_field",0.190145813,2.8e-05,,,,0x18,,
"CAN","data_field",0.190177812,3.2e-05,,,,0x03,,
"CAN","crc_field",0.190213812,6.4e-05,,,,,0x0000000000004140,
"CAN","ack_field",0.190285813,4e-06,,,,,,true
"CAN","identifier_field",0.19033775,0.000144,0x0000000018FF4831,true,,,,
"CAN","control_field",0.19048575,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.19050175,3.6e-05,,,,0x00,,
"CAN","data_field",0.19054175,3.2e-05,,,,0x00,,
"CAN","data_field",0.19057775,3.2e-05,,,,0xFF,,
"CAN","data_field",0.19061375,3.6e-05,,,,0xFF,,
"CAN","data_field",0.19065375,3.2e-05,,,,0x00,,
"CAN","data_field",0.19068975,3.6e-05,,,,0x00,,
"CAN","data_field",0.19072975,3.2e-05,,,,0x00,,
"CAN","data_field",0.19076575,3.6e-05,,,,0x00,,
"CAN","crc_field",0.19080575,6e-05,,,,,0x0000000000001F94,
"CAN","ack_field",0.19087375,4e-06,,,,,,true
"CAN","identifier_field",0.190926062,0.00014,0x000000000CF00C03,true,,,,
"CAN","control_field",0.191070062,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.191086062,2.8e-05,,,,0xF6,,
"CAN","data_field",0.191118062,3.2e-05,,,,0x03,,
"CAN","data_field",0.191154062,2.8e-05,,,,0x46,,
"CAN","data_field",0.191186063,2.8e-05,,,,0x19,,
"CAN","data_field",0.191218063,3.2e-05,,,,0xFF,,
"CAN","data_field",0.191254062,3.6e-05,,,,0xFF,,
"CAN","data_field",0.191294063,3.2e-05,,,,0xFF,,
"CAN","data_field",0.191334063,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.191370062,6.4e-05,,,,,0x000000000000083C,
"CAN","ack_field",0.191442063,4e-06,,,,,,true
"CAN","identifier_field",0.191494313,0.000136,0x0000000018FEF231,true,,,,
"CAN","control_field",0.191634312,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.191650313,3.2e-05,,,,0xFF,,
"CAN","data_field",0.191686313,3.6e-05,,,,0xFF,,
"CAN","data_field",0.191726312,3.2e-05,,,,0xFF,,
"CAN","data_field",0.191762313,3.6e-05,,,,0xFF,,
"CAN","data_field",0.191802312,3.2e-05,,,,0xFF,,
"CAN","data_field",0.191842313,3.2e-05,,,,0xFF,,
"CAN","data_field",0.191878313,3.6e-05,,,,0xFF,,
"CAN","data_field",0.191918312,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.191954313,5.6e-05,,,,,0x0000000000002496,
"CAN","ack_field",0.192018313,4e-06,,,,,,true
"CAN","identifier_field",0.192090563,0.000136,0x000000000CF00331,true,,,,
"CAN","control_field",0.192230563,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.192246562,3.2e-05,,,,0xFF,,
"CAN","data_field",0.192282563,3.6e-05,,,,0xFF,,
"CAN","data_field",0.192322562,3.2e-05,,,,0xFF,,
"CAN","data_field",0.192358562,3.6e-05,,,,0xFF,,
"CAN","data_field",0.192398563,3.2e-05,,,,0xFF,,
"CAN","data_field",0.192438562,3.2e-05,,,,0xFF,,
"CAN","data_field",0.192474563,3.6e-05,,,,0xFF,,
"CAN","data_field",0.192514563,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.192550562,5.6e-05,,,,,0x00000000000022DE,
"CAN","ack_field",0.192614563,4e-06,,,,,,true
"CAN","identifier_field",0.192666875,0.000148,0x0000000018FEDF00,true,,,,
"CAN","control_field",0.192818875,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.192834875,2.8e-05,,,,0x84,,
"CAN","data_field",0.192866875,2.8e-05,,,,0xA0,,
"CAN","data_field",0.192902875,2.8e-05,,,,0x28,,
"CAN","data_field",0.192934875,3.2e-05,,,,0x7D,,
"CAN","data_field",0.192970875,3.2e-05,,,,0x7D,,
"CAN","data_field",0.193006875,3.2e-05,,,,0xFF,,
"CAN","data_field",0.193042875,3.6e-05,,,,0xFF,,
"CAN","data_field",0.193082875,3.2e-05,,,,0xF0,,
"CAN","crc_field",0.193118875,5.6e-05,,,,,0x0000000000004B5B,
"CAN","ack_field",0.193182875,4e-06,,,,,,true
"CAN","identifier_field",0.196699812,0.000148,0x0000000018FD4000,true,,,,
"CAN","control_field",0.196851813,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.196867812,3.2e-05,,,,0xFF,,
"CAN","data_field",0.196903812,3.2e-05,,,,0x3F,,
"CAN","data_field",0.196939813,3.2e-05,,,,0x00,,
"CAN","data_field",0.196975813,3.2e-05,,,,0xFF,,
"CAN","data_field",0.197011812,3.6e-05,,,,0xFF,,
"CAN","data_field",0.197051813,3.2e-05,,,,0xFF,,
"CAN","data_field",0.197087812,3.6e-05,,,,0xFF,,
"CAN","data_field",0.197127812,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.197167813,6e-05,,,,,0x000000000000782A,
"CAN","ack_field",0.197235812,4e-06,,,,,,true
"CAN","identifier_field",0.197292125,0.000144,0x000000000CF00300,true,,,,
"CAN","control_field",0.197440125,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.197456125,2.8e-05,,,,0xD1,,
"CAN","data_field",0.197488125,3.2e-05,,,,0x00,,
"CAN","data_field",0.197524125,3.2e-05,,,,0x15,,
"CAN","data_field",0.197560125,3.2e-05,,,,0xFF,,
"CAN","data_field",0.197596125,3.6e-05,,,,0xFF,,
"CAN","data_field",0.197636125,2.8e-05,,,,0x0F,,
"CAN","data_field",0.197668125,3.2e-05,,,,0x8C,,
"CAN","data_field",0.197704125,3.2e-05,,,,0x7E,,
"CAN","crc_field",0.197740125,5.6e-05,,,,,0x0000000000000CD3,
"CAN","ack_field",0.197804125,4e-06,,,,,,true
"CAN","identifier_field",0.1978605,0.000144,0x000000000CF00A00,true,,,,
"CAN","control_field",0.1980085,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.1980245,2.8e-05,,,,0xF1,,
"CAN","data_field",0.1980565,3.2e-05,,,,0x04,,
"CAN","data_field",0.1980925,2.8e-05,,,,0x62,,
"CAN","data_field",0.1981245,3.2e-05,,,,0x05,,
"CAN","data_field",0.1981605,3.2e-05,,,,0xFF,,
"CAN","data_field",0.1981965,3.6e-05,,,,0xFF,,
"CAN","data_field",0.1982365,3.2e-05,,,,0xFF,,
"CAN","data_field",0.1982765,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.1983125,5.6e-05,,,,,0x00000000000030CF,
"CAN","ack_field",0.1983765,4e-06,,,,,,true
"CAN","identifier_field",0.198428812,0.000144,0x0000000018FEF000,true,,,,
"CAN","control_field",0.198580813,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.198596812,3.2e-05,,,,0xFF,,
"CAN","data_field",0.198632813,3.6e-05,,,,0xFF,,
"CAN","data_field",0.198672812,3.2e-05,,,,0xFF,,
"CAN","data_field",0.198708812,2.8e-05,,,,0x32,,
"CAN","data_field",0.198740813,2.8e-05,,,,0x19,,
"CAN","data_field",0.198772813,3.2e-05,,,,0xFF,,
"CAN","data_field",0.198808812,3.6e-05,,,,0xFF,,
"CAN","data_field",0.198848812,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.198888813,6e-05,,,,,0x00000000000005A9,
"CAN","ack_field",0.198956812,4e-06,,,,,,true
"CAN","identifier_field",0.199013187,0.000144,0x0000000018F00E00,true,,,,
"CAN","control_field",0.199161188,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.199177187,3.2e-05,,,,0xFF,,
"CAN","data_field",0.199213187,3.6e-05,,,,0xFF,,
"CAN","data_field",0.199253188,3.2e-05,,,,0xFF,,
"CAN","data_field",0.199289187,3.6e-05,,,,0xFF,,
"CAN","data_field",0.199329188,3.2e-05,,,,0xFF,,
"CAN","data_field",0.199369187,3.2e-05,,,,0xFF,,
"CAN","data_field",0.199405187,3.6e-05,,,,0xFF,,
"CAN","data_field",0.199445188,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.199481187,6.4e-05,,,,,0x0000000000005A00,
"CAN","ack_field",0.199553188,4e-06,,,,,,true
"CAN","identifier_field",0.199605375,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",0.199749375,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.199765375,3.2e-05,,,,0xC0,,
"CAN","data_field",0.199801375,3.2e-05,,,,0x00,,
"CAN","data_field",0.199837375,3.6e-05,,,,0x00,,
"CAN","data_field",0.199877375,3.2e-05,,,,0xFF,,
"CAN","data_field",0.199913375,3.2e-05,,,,0xF7,,
"CAN","data_field",0.199949375,2.8e-05,,,,0x4D,,
"CAN","data_field",0.199981375,2.8e-05,,,,0x18,,
"CAN","data_field",0.200013375,3.2e-05,,,,0x03,,
"CAN","crc_field",0.200049375,5.6e-05,,,,,0x0000000000000CDA,
"CAN","ack_field",0.200113375,4e-06,,,,,,true
"CAN","identifier_field",0.200165625,0.000144,0x0000000018FECA00,true,,,,
"CAN","control_field",0.200313625,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.200329625,3.2e-05,,,,0x03,,
"CAN","data_field",0.200365625,3.2e-05,,,,0xFF,,
"CAN","data_field",0.200405625,3.2e-05,,,,0x00,,
"CAN","data_field",0.200441625,3.6e-05,,,,0x00,,
"CAN","data_field",0.200481625,3.2e-05,,,,0x00,,
"CAN","data_field",0.200521625,3.2e-05,,,,0x00,,
"CAN","data_field",0.200557625,3.2e-05,,,,0xFF,,
"CAN","data_field",0.200593625,3.6e-05,,,,0xFF,,
"CAN","crc_field",0.200633625,6e-05,,,,,0x0000000000005483,
"CAN","ack_field",0.200701625,4e-06,,,,,,true
"CAN","identifier_field",0.201602125,0.00014,0x0000000018F03300,true,,,,
"CAN","control_field",0.201746125,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.201762125,3.2e-05,,,,0xFF,,
"CAN","data_field",0.201798125,3.6e-05,,,,0xFF,,
"CAN","data_field",0.201838125,3.2e-05,,,,0xFF,,
"CAN","data_field",0.201874125,3.6e-05,,,,0xFF,,
"CAN","data_field",0.201914125,3.2e-05,,,,0xFF,,
"CAN","data_field",0.201954125,3.2e-05,,,,0xFF,,
"CAN","data_field",0.201990125,3.6e-05,,,,0xFF,,
"CAN","data_field",0.202030125,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.202066125,6.4e-05,,,,,0x000000000000480D,
"CAN","ack_field",0.202138125,4e-06,,,,,,true
"CAN","identifier_field",0.203434625,0.000144,0x000000000CF00400,true,,,,
"CAN","control_field",0.203582625,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.203598625,3.2e-05,,,,0x30,,
"CAN","data_field",0.203634625,3.6e-05,,,,0x7D,,
"CAN","data_field",0.203674625,2.8e-05,,,,0x89,,
"CAN","data_field",0.203706625,2.8e-05,,,,0x26,,
"CAN","data_field",0.203738625,2.8e-05,,,,0x19,,
"CAN","data_field",0.203770625,3.2e-05,,,,0x00,,
"CAN","data_field",0.203806625,3.2e-05,,,,0x0F,,
"CAN","data_field",0.203842625,3.2e-05,,,,0x89,,
"CAN","crc_field",0.203878625,5.6e-05,,,,,0x0000000000000939,
"CAN","ack_field",0.203942625,4e-06,,,,,,true
"CAN","identifier_field",0.206599438,0.000144,0x0000000018FCF200,true,,,,
"CAN","control_field",0.206747437,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.206763438,2.8e-05,,,,0xE1,,
"CAN","data_field",0.206795438,3.2e-05,,,,0xFF,,
"CAN","data_field",0.206831437,3.6e-05,,,,0xFF,,
"CAN","data_field",0.206871438,3.2e-05,,,,0xFF,,
"CAN","data_field",0.206911437,3.2e-05,,,,0xFF,,
"CAN","data_field",0.206947437,3.6e-05,,,,0xFF,,
"CAN","data_field",0.206987438,3.2e-05,,,,0xFF,,
"CAN","data_field",0.207023437,3.6e-05,,,,0xFF,,
"CAN","crc_field",0.207063438,5.6e-05,,,,,0x0000000000002DA6,
"CAN","ack_field",0.207127438,4e-06,,,,,,true
"CAN","identifier_field",0.20947175,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",0.20961575,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.20963175,3.2e-05,,,,0xC0,,
"CAN","data_field",0.20966775,3.2e-05,,,,0x00,,
"CAN","data_field",0.20970375,3.6e-05,,,,0x00,,
"CAN","data_field",0.20974375,3.2e-05,,,,0xFF,,
"CAN","data_field",0.20977975,3.2e-05,,,,0xF7,,
"CAN","data_field",0.20981575,2.8e-05,,,,0x4D,,
"CAN","data_field",0.20984775,2.8e-05,,,,0x18,,
"CAN","data_field",0.20987975,3.2e-05,,,,0x03,,
"CAN","crc_field",0.20991575,5.6e-05,,,,,0x0000000000000CDA,
"CAN","ack_field",0.20997975,4e-06,,,,,,true
"CAN","identifier_field",0.210072,0.00014,0x000000000CF00C03,true,,,,
"CAN","control_field",0.210216,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.210232,2.8e-05,,,,0xF3,,
"CAN","data_field",0.210264,3.2e-05,,,,0x03,,
"CAN","data_field",0.2103,2.8e-05,,,,0x31,,
"CAN","data_field",0.210332,2.8e-05,,,,0x19,,
"CAN","data_field",0.210364,3.2e-05,,,,0xFF,,
"CAN","data_field",0.2104,3.6e-05,,,,0xFF,,
"CAN","data_field",0.21044,3.2e-05,,,,0xFF,,
"CAN","data_field",0.21048,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.210516,5.6e-05,,,,,0x00000000000044D6,
"CAN","ack_field",0.21058,4e-06,,,,,,true
"CAN","identifier_field",0.212072563,0.000148,0x0000000018FEDF00,true,,,,
"CAN","control_field",0.212224562,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.212240563,2.8e-05,,,,0x84,,
"CAN","data_field",0.212272563,2.8e-05,,,,0xA0,,
"CAN","data_field",0.212308562,2.8e-05,,,,0x28,,
"CAN","data_field",0.212340562,3.2e-05,,,,0x7D,,
"CAN","data_field",0.212376563,3.2e-05,,,,0x7D,,
"CAN","data_field",0.212412563,3.2e-05,,,,0xFF,,
"CAN","data_field",0.212448562,3.6e-05,,,,0xFF,,
"CAN","data_field",0.212488563,3.2e-05,,,,0xF0,,
"CAN","crc_field",0.212524563,5.6e-05,,,,,0x0000000000004B5B,
"CAN","ack_field",0.212588562,4e-06,,,,,,true
"CAN","identifier_field",0.212644875,0.000144,0x0000000018F00F00,true,,,,
"CAN","control_field",0.212792875,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.212808875,3.2e-05,,,,0xFF,,
"CAN","data_field",0.212844875,3.6e-05,,,,0xFF,,
"CAN","data_field",0.212884875,3.2e-05,,,,0xFF,,
"CAN","data_field",0.212920875,3.6e-05,,,,0xFF,,
"CAN","data_field",0.212960875,3.2e-05,,,,0xFF,,
"CAN","data_field",0.213000875,3.2e-05,,,,0xFF,,
"CAN","data_field",0.213036875,3.6e-05,,,,0xFF,,
"CAN","data_field",0.213076875,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.213112875,6e-05,,,,,0x0000000000007AF3,
"CAN","ack_field",0.213180875,4e-06,,,,,,true
"CAN","identifier_field",0.216677813,0.000144,0x000000000CF00300,true,,,,
"CAN","control_field",0.216825812,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.216841813,2.8e-05,,,,0xD1,,
"CAN","data_field",0.216873813,3.2e-05,,,,0x00,,
"CAN","data_field",0.216909812,3.2e-05,,,,0x15,,
"CAN","data_field",0.216945813,3.2e-05,,,,0xFF,,
"CAN","data_field",0.216981813,3.6e-05,,,,0xFF,,
"CAN","data_field",0.217021812,2.8e-05,,,,0x0F,,
"CAN","data_field",0.217053812,3.2e-05,,,,0x8C,,
"CAN","data_field",0.217089813,3.2e-05,,,,0x7E,,
"CAN","crc_field",0.217125812,5.6e-05,,,,,0x0000000000000CD3,
"CAN","ack_field",0.217189812,4e-06,,,,,,true
"CAN","identifier_field",0.217246125,0.000144,0x0000000018FEF100,true,,,,
"CAN","control_field",0.217394125,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.217410125,3.2e-05,,,,0xFF,,
"CAN","data_field",0.217446125,3.2e-05,,,,0x00,,
"CAN","data_field",0.217482125,3.6e-05,,,,0x00,,
"CAN","data_field",0.217522125,3.2e-05,,,,0xFC,,
"CAN","data_field",0.217558125,3.2e-05,,,,0xFF,,
"CAN","data_field",0.217594125,2.8e-05,,,,0x3D,,
"CAN","data_field",0.217626125,3.2e-05,,,,0x00,,
"CAN","data_field",0.217662125,2.8e-05,,,,0xCF,,
"CAN","crc_field",0.217694125,6.4e-05,,,,,0x000000000000497C,
"CAN","ack_field",0.217766125,4e-06,,,,,,true
"CAN","identifier_field",0.219042313,0.000136,0x0000000018F0010B,true,,,,
"CAN","control_field",0.219182313,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.219198312,2.8e-05,,,,0xCF,,
"CAN","data_field",0.219230312,3.6e-05,,,,0xFF,,
"CAN","data_field",0.219270313,3.2e-05,,,,0xF0,,
"CAN","data_field",0.219306312,3.2e-05,,,,0xFF,,
"CAN","data_field",0.219342312,3.6e-05,,,,0xFF,,
"CAN","data_field",0.219382313,2.8e-05,,,,0xCD,,
"CAN","data_field",0.219414313,3.2e-05,,,,0xFF,,
"CAN","data_field",0.219450312,3.6e-05,,,,0xFF,,
"CAN","crc_field",0.219490313,5.6e-05,,,,,0x000000000000459B,
"CAN","ack_field",0.219554312,4e-06,,,,,,true
"CAN","identifier_field",0.219606625,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",0.219750625,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.219766625,3.2e-05,,,,0xC0,,
"CAN","data_field",0.219802625,3.2e-05,,,,0x00,,
"CAN","data_field",0.219838625,3.6e-05,,,,0x00,,
"CAN","data_field",0.219878625,3.2e-05,,,,0xFF,,
"CAN","data_field",0.219914625,3.2e-05,,,,0xF7,,
"CAN","data_field",0.219950625,2.8e-05,,,,0x5B,,
"CAN","data_field",0.219982625,2.8e-05,,,,0x18,,
"CAN","data_field",0.220014625,3.2e-05,,,,0x03,,
"CAN","crc_field",0.220050625,6e-05,,,,,0x000000000000012A,
"CAN","ack_field",0.220118625,4e-06,,,,,,true
"CAN","identifier_field",0.220578688,0.000144,0x000000000C010305,true,,,,
"CAN","control_field",0.220726687,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.220742688,3.2e-05,,,,0xFF,,
"CAN","data_field",0.220778687,3.6e-05,,,,0xFF,,
"CAN","data_field",0.220818687,3.2e-05,,,,0xFF,,
"CAN","data_field",0.220854688,3.6e-05,,,,0xFF,,
"CAN","data_field",0.220894687,3.2e-05,,,,0xFF,,
"CAN","data_field",0.220934688,2.8e-05,,,,0xF3,,
"CAN","data_field",0.220966688,3.2e-05,,,,0xFF,,
"CAN","data_field",0.221006687,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.221042688,6.4e-05,,,,,0x000000000000007D,
"CAN","ack_field",0.221114687,4e-06,,,,,,true
"CAN","identifier_field",0.221627062,0.000144,0x0000000018FCC500,true,,,,
"CAN","control_field",0.221775063,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.221791062,3.2e-05,,,,0x13,,
"CAN","data_field",0.221827063,2.8e-05,,,,0x2E,,
"CAN","data_field",0.221859063,3.2e-05,,,,0xFF,,
"CAN","data_field",0.221895062,3.6e-05,,,,0xFF,,
"CAN","data_field",0.221935063,3.2e-05,,,,0xFF,,
"CAN","data_field",0.221971063,3.6e-05,,,,0xFF,,
"CAN","data_field",0.222011062,3.2e-05,,,,0xFF,,
"CAN","data_field",0.222051063,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.222087063,6e-05,,,,,0x0000000000007308,
"CAN","ack_field",0.222155063,4e-06,,,,,,true
"CAN","identifier_field",0.222211437,0.000144,0x000000000CFD9200,true,,,,
"CAN","control_field",0.222359438,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.222375437,2.8e-05,,,,0xF4,,
"CAN","data_field",0.222407437,3.2e-05,,,,0xFF,,
"CAN","data_field",0.222443438,3.2e-05,,,,0xFA,,
"CAN","data_field",0.222479437,3.2e-05,,,,0xFF,,
"CAN","data_field",0.222515437,3.6e-05,,,,0xFF,,
"CAN","data_field",0.222555438,3.2e-05,,,,0xFF,,
"CAN","data_field",0.222591437,3.6e-05,,,,0xFF,,
"CAN","data_field",0.222631438,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.222671438,6.4e-05,,,,,0x0000000000007C13,
"CAN","ack_field",0.222743438,4e-06,,,,,,true
"CAN","identifier_field",0.223495875,0.000144,0x000000000CF00400,true,,,,
"CAN","control_field",0.223643875,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.223659875,3.6e-05,,,,0x00,,
"CAN","data_field",0.223699875,3.2e-05,,,,0x7D,,
"CAN","data_field",0.223735875,2.8e-05,,,,0x8A,,
"CAN","data_field",0.223767875,2.8e-05,,,,0xDE,,
"CAN","data_field",0.223799875,2.8e-05,,,,0x18,,
"CAN","data_field",0.223831875,3.6e-05,,,,0x00,,
"CAN","data_field",0.223871875,3.2e-05,,,,0x0F,,
"CAN","data_field",0.223911875,2.8e-05,,,,0x8A,,
"CAN","crc_field",0.223943875,5.6e-05,,,,,0x0000000000003312,
"CAN","ack_field",0.224007875,4e-06,,,,,,true
"CAN","identifier_field",0.226612625,0.000144,0x0000000010FDA300,true,,,,
"CAN","control_field",0.226760625,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.226776625,3.2e-05,,,,0xFF,,
"CAN","data_field",0.226812625,3.6e-05,,,,0xFF,,
"CAN","data_field",0.226852625,2.8e-05,,,,0x12,,
"CAN","data_field",0.226884625,3.2e-05,,,,0xFF,,
"CAN","data_field",0.226920625,3.6e-05,,,,0xFF,,
"CAN","data_field",0.226960625,3.2e-05,,,,0xFF,,
"CAN","data_field",0.226996625,3.6e-05,,,,0xFF,,
"CAN","data_field",0.227036625,3.2e-05,,,,0xFF,,
"CAN","crc_field",0.227076625,5.6e-05,,,,,0x00000000000054B1,
"CAN","ack_field",0.227140625,4e-06,,,,,,true
"CAN","identifier_field",0.227197,0.00014,0x0000000018F00029,true,,,,
"CAN","control_field",0.227341,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.227357,2.8e-05,,,,0xF0,,
"CAN","data_field",0.227389,3.6e-05,,,,0x7D,,
"CAN","data_field",0.227429,3.2e-05,,,,0x7D,,
"CAN","data_field",0.227465,3.2e-05,,,,0xF3,,
"CAN","data_field",0.227501,2.8e-05,,,,0x29,,
"CAN","data_field",0.227533,3.2e-05,,,,0xFF,,
"CAN","data_field",0.227569,3.6e-05,,,,0xFF,,
"CAN","data_field",0.227609,2.8e-05,,,,0x3C,,
"CAN","crc_field",0.227641,5.6e-05,,,,,0x000000000000684D,
"CAN","ack_field",0.227705,4e-06,,,,,,true
"CAN","identifier_field",0.229065375,0.00014,0x0000000018FEBF0B,true,,,,
"CAN","control_field",0.229209375,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.229225375,3.6e-05,,,,0x00,,
"CAN","data_field",0.229265375,3.2e-05,,,,0x00,,
"CAN","data_field",0.229301375,3.6e-05,,,,0x7D,,
"CAN","data_field",0.229341375,3.2e-05,,,,0x7D,,
"CAN","data_field",0.229377375,3.2e-05,,,,0x7D,,
"CAN","data_field",0.229413375,3.2e-05,,,,0x7D,,
"CAN","data_field",0.229449375,3.2e-05,,,,0xFF,,
"CAN","data_field",0.229485375,3.6e-05,,,,0xFF,,
"CAN","crc_field",0.229525375,6e-05,,,,,0x0000000000007D87,
"CAN","ack_field",0.229593375,4e-06,,,,,,true
"CAN","identifier_field",0.2296455,0.00014,0x000000000CF00203,true,,,,
"CAN","control_field",0.2297895,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.2298055,3.2e-05,,,,0xC0,,
"CAN","data_field",0.2298415,3.2e-05,,,,0x00,,
"CAN","data_field",0.2298775,3.6e-05,,,,0x00,,
"CAN","data_field",0.2299175,3.2e-05,,,,0xFF,,
"CAN","data_field",0.2299535,3.2e-05,,,,0xF7,,
"CAN","data_field",0.2299895,2.8e-05,,,,0x5B,,
"CAN","data_field",0.2300215,2.8e-05,,,,0x18,,
"CAN","data_field",0.2300535,3.2e-05,,,,0x03,,
"CAN","crc_field",0.2300895,6e-05,,,,,0x000000000000012A,
"CAN","ack_field",0.2301575,4e-06,,,,,,true
"CAN","identifier_field",0.23024975,0.00014,0x000000000CF00C03,true,,,,
"CAN","control_field",0.23039375,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.23040975,2.8e-05,,,,0xEF,,
"CAN","data_field",0.23044175,3.2e-05,,,,0x03,,
"CAN","data_field",0.23047775,3.2e-05,,,,0xF2,,
"CAN","data_field",0.23051375,2.8e-05,,,,0x18,,
"CAN","data_field",0.23054575,3.2e-05,,,,0xFF,,
"CAN","data_field",0.23058175,3.6e-05,,,,0xFF,,
"CAN","data_field",0.23062175,3.2e-05,,,,0xFF,,
"CAN","data_field",0.23065775,3.6e-05,,,,0xFF,,
"CAN","crc_field",0.23069775,5.6e-05,,,,,0x0000000000000B55,
"CAN","ack_field",0.23076175,4e-06,,,,,,true
"CAN","identifier_field",0.230862062,0.00014,0x0000000018F00503,true,,,,
"CAN","control_field",0.231006062,1.2e-05,,,0x0000000000000008,,,
"CAN","data_field",0.231022063,3.2e-05,,,,0x7D,,
"CAN","data_field",0.231058062,3.2e-05,,,,0x00,,
"CAN","data_field",0.231094063,3.6e-05,,,,0x00,,
"CAN","data_field",0.231134062,3.2e-05,,,,0x7D,,
"CAN","data_field",0.231170062,2.8e-05,,,,0x4E,,
"CAN","data_field",0.231202062,2.8e-05,,,,0x20,,
"CAN","data_field",0.231238063,2.8e-05,,,,0x4E,,
"CAN","data_field",0.231270063,2.8e-05,,,,0x43,,
"CAN","crc_field",0.231302062,5.6e-05,,,,,0x0000000000001129,
"CAN","ack_field",0.231366062,4e-06,,,,,,true
"CAN","identifier_field",0.231466312,0.00014,0x0000000018FE4A03,true,,,,
"CAN","control_field",0.231610312,1.2e-05,,,0x0000000000000008,,,
